coin,signal_time,entry_time,exit_time,sl_dist_pct,pnl_pct,result,equity_before,position_size,pnl_dollar,equity_after,month
MELANIA,2025-10-06 19:00:00,2025-10-06 21:15:00,2025-10-10 15:30:00,1.3163540517347063,10.0,WIN,17144.66046398494,65121.76735959263,6447.05496859967,23591.71543258461,2025-10
FARTCOIN,2025-10-06 21:00:00,2025-10-07 09:00:00,2025-10-07 19:30:00,5.557907588094565,10.0,WIN,23591.71543258461,21223.558559267654,2101.132297367498,25692.847729952107,2025-10
MOODENG,2025-10-08 14:00:00,2025-10-09 02:30:00,2025-10-10 15:30:00,4.606812074336812,8.0,WIN,25692.847729952107,27885.712848022788,2202.9713149938,27895.819044945907,2025-10
DOGE,2025-10-08 17:45:00,2025-10-09 00:00:00,2025-10-10 15:30:00,2.6308205915512297,6.0,WIN,27895.819044945907,53017.33446691912,3128.0227335482277,31023.841778494134,2025-10
FARTCOIN,2025-10-08 18:00:00,2025-10-09 07:45:00,2025-10-10 19:15:00,4.78758241278436,10.0,WIN,31023.841778494134,32400.321397758773,3207.6318183781186,34231.47359687225,2025-10
FARTCOIN,2025-10-10 14:00:00,2025-10-10 14:45:00,2025-10-10 17:45:00,2.073812943378174,10.0,WIN,34231.47359687225,82532.6934769495,8170.736654218001,42402.210251090255,2025-10
MOODENG,2025-10-12 20:15:00,2025-10-12 21:15:00,2025-10-13 11:15:00,1.2819685913246945,8.0,WIN,42402.210251090255,165379.28673929072,13064.963652403967,55467.17390349422,2025-10
DOGE,2025-10-12 20:30:00,2025-10-12 21:15:00,2025-10-13 17:45:00,2.1465702208224213,-2.1465702208224213,LOSS,55467.17390349422,129199.5327370258,-2902.558227911737,52564.615675582485,2025-10
FARTCOIN,2025-10-12 21:00:00,2025-10-12 21:15:00,2025-10-13 11:00:00,1.860156888128602,10.0,WIN,52564.615675582485,141290.81264877814,13987.790452229037,66552.40612781153,2025-10
MELANIA,2025-10-12 21:15:00,2025-10-12 21:30:00,2025-10-12 22:00:00,0.6675718488345578,-0.6675718488345578,LOSS,66552.40612781153,498466.2418284882,-3826.0865482190648,62726.31957959246,2025-10
MELANIA,2025-10-13 01:45:00,2025-10-13 02:30:00,2025-10-15 19:45:00,4.842114619675113,10.0,WIN,62726.31957959246,64771.61788437916,6412.390170553536,69138.709750146,2025-10
MELANIA,2025-10-14 16:15:00,2025-10-15 08:15:00,2025-10-17 00:00:00,4.993478665921375,10.0,WIN,69138.709750146,69229.00284123755,6853.671281282519,75992.38103142851,2025-10
MOODENG,2025-10-14 16:15:00,2025-10-15 13:45:00,2025-10-16 19:30:00,6.280413151659057,8.0,WIN,75992.38103142851,60499.50791163642,4779.4611250192775,80771.84215644779,2025-10
FARTCOIN,2025-10-14 18:00:00,2025-10-14 19:30:00,2025-10-16 09:30:00,2.4260100089484045,10.0,WIN,80771.84215644779,166470.5459963451,16480.58405363817,97252.42621008596,2025-10
DOGE,2025-10-19 14:45:00,2025-10-20 00:00:00,2025-10-20 03:45:00,1.8813867850594646,-1.8813867850594646,LOSS,97252.42621008596,258459.41669833756,-5121.080727202636,92131.34548288333,2025-10
FARTCOIN,2025-10-20 04:00:00,2025-10-20 16:00:00,2025-10-21 15:00:00,5.278710543989255,-5.278710543989255,LOSS,92131.34548288333,87266.9042137489,-4693.834178357915,87437.51130452543,2025-10
DOGE,2025-10-20 06:30:00,2025-10-20 08:15:00,2025-10-21 14:45:00,0.9288618219198219,-0.9288618219198219,LOSS,87437.51130452543,470670.1752678609,-4842.545740494133,82594.9655640313,2025-10
MOODENG,2025-10-20 06:30:00,2025-10-20 16:00:00,2025-10-21 15:00:00,2.521590748206041,-2.521590748206041,LOSS,82594.9655640313,163775.51675027484,-4293.52379495184,78301.44176907947,2025-10
MELANIA,2025-10-21 16:15:00,2025-10-21 17:30:00,2025-10-22 17:45:00,1.9847160371653212,10.0,WIN,78301.44176907947,197261.06985287886,19528.845915435006,97830.28768451448,2025-10
DOGE,2025-10-21 16:15:00,2025-10-21 16:45:00,2025-10-22 05:15:00,0.8731066692074061,6.0,WIN,97830.28768451448,560242.4717092325,33054.30583084472,130884.5935153592,2025-10
MOODENG,2025-10-21 16:30:00,2025-10-21 17:15:00,2025-10-22 03:00:00,2.196141945465093,8.0,WIN,130884.5935153592,297987.55446028523,23541.016802362534,154425.61031772173,2025-10
FARTCOIN,2025-10-21 16:30:00,2025-10-21 16:45:00,2025-10-22 05:15:00,0.8271029725141815,10.0,WIN,154425.61031772173,933533.1600145708,92419.78284144252,246845.39315916423,2025-10
MOODENG,2025-10-23 08:30:00,2025-10-23 09:30:00,2025-10-23 16:45:00,0.40191863674174444,-0.40191863674174444,LOSS,246845.39315916423,3070837.8586307806,-15413.107516588992,231432.28564257524,2025-10
FARTCOIN,2025-10-24 01:00:00,2025-10-24 14:30:00,2025-10-25 02:45:00,5.627230304693923,-5.627230304693923,LOSS,231432.28564257524,205636.05282826908,-11777.250334957032,219655.0353076182,2025-10
DOGE,2025-10-24 06:45:00,2025-10-24 08:45:00,2025-10-24 12:30:00,0.4357024382272816,-0.4357024382272816,LOSS,219655.0353076182,2520700.0929500936,-13503.451858331005,206151.5834492872,2025-10
FARTCOIN,2025-10-25 18:15:00,2025-10-26 03:15:00,2025-10-26 06:45:00,2.5199503786405906,-2.5199503786405906,LOSS,206151.5834492872,409038.97393506905,-10716.618146399429,195434.96530288778,2025-10
FARTCOIN,2025-10-26 09:15:00,2025-10-26 11:15:00,2025-10-26 18:15:00,1.9398300003526923,-1.9398300003526923,LOSS,195434.96530288778,503742.50647570816,-10275.490771620098,185159.47453126768,2025-10
MOODENG,2025-10-26 12:00:00,2025-10-26 20:15:00,2025-10-26 22:00:00,2.534363530814832,-2.534363530814832,LOSS,185159.47453126768,365297.7804485224,-9623.271507011907,175536.20302425578,2025-10
DOGE,2025-10-26 13:30:00,2025-10-26 21:30:00,2025-10-26 22:00:00,1.0789320223935035,-1.0789320223935035,LOSS,175536.20302425578,813472.0231717941,-9590.282174384583,165945.9208498712,2025-10
DOGE,2025-10-27 02:00:00,2025-10-27 04:45:00,2025-10-28 20:00:00,0.9476322966309504,6.0,WIN,165945.9208498712,875581.8129027839,51659.32696126425,217605.24781113546,2025-10
MOODENG,2025-10-27 05:15:00,2025-10-27 07:30:00,2025-10-28 20:15:00,2.4681686913210745,8.0,WIN,217605.24781113546,440823.2884897819,34825.039790692776,252430.28760182823,2025-10
FARTCOIN,2025-10-27 17:30:00,2025-10-28 01:15:00,2025-10-28 20:15:00,5.481309316288984,10.0,WIN,252430.28760182823,230264.58920286893,22796.194331084025,275226.48193291225,2025-10
MOODENG,2025-10-27 18:00:00,2025-10-27 19:30:00,2025-10-28 21:00:00,2.0659344804983535,8.0,WIN,275226.48193291225,666106.511438158,52622.414403614486,327848.8963365267,2025-10
MOODENG,2025-10-29 10:30:00,2025-10-29 15:30:00,2025-10-29 17:45:00,3.028597558830774,-3.028597558830774,LOSS,327848.8963365267,541255.300461737,-16933.700117288074,310915.1962192386,2025-10
MELANIA,2025-10-29 11:15:00,2025-10-29 13:00:00,2025-10-30 01:45:00,5.126485036030383,-5.126485036030383,LOSS,310915.1962192386,303244.0298118876,-15849.003840773818,295066.1923784648,2025-10
FARTCOIN,2025-10-29 14:00:00,2025-10-29 15:30:00,2025-10-29 17:30:00,1.4492753623188406,-1.4492753623188406,LOSS,295066.1923784648,1017978.3637057035,-15771.287982628945,279294.9043958358,2025-10
DOGE,2025-10-31 01:15:00,2025-11-02 16:15:00,2025-11-03 06:45:00,3.303585040635173,6.0,WIN,279294.9043958358,422714.8703006241,24940.177347736822,304235.08174357266,2025-10
MOODENG,2025-10-31 12:15:00,2025-10-31 18:30:00,2025-11-01 09:00:00,2.19758053524798,-2.19758053524798,LOSS,304235.08174357266,692204.6242761294,-15903.958711454763,288331.1230321179,2025-10
FARTCOIN,2025-11-01 13:15:00,2025-11-01 14:00:00,2025-11-01 16:45:00,1.1183322079675881,-1.1183322079675881,LOSS,288331.1230321179,1289112.1304469951,-15705.668282052891,272625.454750065,2025-11
MOODENG,2025-11-03 00:00:00,2025-11-03 01:30:00,2025-11-03 04:15:00,2.5095602962085555,8.0,WIN,272625.454750065,543173.7487279099,42910.72614950488,315536.1808995699,2025-11
MOODENG,2025-11-05 16:45:00,2025-11-05 21:45:00,2025-11-07 16:15:00,2.4677382839031035,-2.4677382839031035,LOSS,315536.1808995699,639322.6197400914,-16416.131664718585,299120.0492348513,2025-11
FARTCOIN,2025-11-07 08:00:00,2025-11-07 09:45:00,2025-11-07 15:00:00,1.7926816408309534,-1.7926816408309534,LOSS,299120.0492348513,834281.0079100314,-15790.283469652597,283329.76576519874,2025-11
DOGE,2025-11-07 21:30:00,2025-11-07 23:00:00,2025-11-08 01:45:00,0.9350062092431327,-0.9350062092431327,LOSS,283329.76576519874,1515122.3754682231,-15681.610663728161,267648.1551014706,2025-11
MOODENG,2025-11-07 22:45:00,2025-11-07 23:00:00,2025-11-08 14:00:00,0.9652264691802361,8.0,WIN,267648.1551014706,1386452.6287223732,109529.75766906749,377177.91277053807,2025-11
FARTCOIN,2025-11-09 02:00:00,2025-11-09 02:45:00,2025-11-09 13:30:00,4.556919455187492,-4.556919455187492,LOSS,377177.91277053807,413851.85373549606,-19272.747492262402,357905.1652782757,2025-11
DOGE,2025-11-09 14:15:00,2025-11-11 17:30:00,2025-11-13 18:00:00,6.023269672759541,6.0,WIN,357905.1652782757,297102.05978068267,17529.02152706028,375434.1868053359,2025-11
MELANIA,2025-11-09 16:15:00,2025-11-09 19:00:00,2025-11-10 04:15:00,2.054625984251966,-2.054625984251966,LOSS,375434.1868053359,913631.4581897528,-19685.34079845655,355748.84600687935,2025-11
FARTCOIN,2025-11-09 20:30:00,2025-11-11 06:00:00,2025-11-12 00:00:00,9.522212533816273,10.0,WIN,355748.84600687935,186799.4674260352,18493.14727517749,374241.9932820568,2025-11
MELANIA,2025-11-10 21:15:00,2025-11-10 21:30:00,2025-11-10 21:45:00,9.985933381587747,10.0,WIN,374241.9932820568,187384.58338410876,18551.07375502677,392793.0670370836,2025-11
FARTCOIN,2025-11-12 10:00:00,2025-11-12 14:45:00,2025-11-12 17:15:00,1.9401512660309164,10.0,WIN,392793.0670370836,1012274.3363218372,100215.15929586189,493008.2263329455,2025-11
DOGE,2025-11-12 14:00:00,2025-11-12 14:45:00,2025-11-13 17:45:00,1.2546393448868156,6.0,WIN,493008.2263329455,1964740.8171207209,115919.70821012252,608927.934543068,2025-11
MOODENG,2025-11-12 14:15:00,2025-11-12 14:45:00,2025-11-12 15:15:00,1.6519617045241246,-1.6519617045241246,LOSS,608927.934543068,1843044.9473357499,-32289.441674489157,576638.4928685789,2025-11
MELANIA,2025-11-12 16:00:00,2025-11-12 16:15:00,2025-11-12 17:00:00,6.104730035271758,-6.104730035271758,LOSS,576638.4928685789,472288.2826405847,-29304.21292606953,547334.2799425094,2025-11
MELANIA,2025-11-14 20:00:00,2025-11-14 22:15:00,2025-11-17 13:45:00,3.9924467224170352,10.0,WIN,547334.2799425094,685462.2215361112,67860.759932075,615195.0398745844,2025-11
MELANIA,2025-11-15 09:45:00,2025-11-16 02:30:00,2025-11-19 17:00:00,6.892687027178493,10.0,WIN,615195.0398745844,446266.4831935749,44180.38183616391,659375.4217107483,2025-11
FARTCOIN,2025-11-16 10:30:00,2025-11-16 11:15:00,2025-11-17 08:00:00,2.3159230525192522,-2.3159230525192522,LOSS,659375.4217107483,1423569.3646934477,-34392.34045023086,624983.0812605175,2025-11
FARTCOIN,2025-11-18 06:00:00,2025-11-18 09:00:00,2025-11-18 16:15:00,3.752085277235849,-3.752085277235849,LOSS,624983.0812605175,832847.6501484807,-32082.001713174355,592901.0795473431,2025-11
DOGE,2025-11-20 02:45:00,2025-11-20 16:00:00,2025-11-20 18:45:00,2.1157951029101896,6.0,WIN,592901.0795473431,1401130.6641456725,82666.70918459467,675567.7887319378,2025-11
FARTCOIN,2025-11-20 09:00:00,2025-11-20 10:15:00,2025-11-20 11:00:00,1.259445843828726,-1.259445843828726,LOSS,675567.7887319378,2682004.1212657704,-36460.393557862655,639107.3951740752,2025-11
FARTCOIN,2025-11-22 20:15:00,2025-11-22 20:30:00,2025-11-22 22:45:00,3.936295987203558,-3.936295987203558,LOSS,639107.3951740752,811813.1833222645,-32767.182942026026,606340.2122320491,2025-11
FARTCOIN,2025-11-23 04:00:00,2025-11-23 05:45:00,2025-11-24 02:15:00,2.8212006289889917,-2.8212006289889917,LOSS,606340.2122320491,1074613.7761378172,-31391.624387740267,574948.5878443088,2025-11
MELANIA,2025-11-23 05:45:00,2025-11-23 06:00:00,2025-11-24 16:45:00,0.5779418847327006,-0.5779418847327006,LOSS,574948.5878443088,4974103.824558622,-33721.53321677406,541227.0546275347,2025-11
DOGE,2025-11-23 15:45:00,2025-11-24 00:00:00,2025-11-24 02:00:00,1.8774710375425214,-1.8774710375425214,LOSS,541227.0546275347,1441372.5799359418,-28502.72531131268,512724.329316222,2025-11
DOGE,2025-11-24 20:30:00,2025-11-24 21:30:00,2025-11-25 22:45:00,0.7708374310414229,-0.7708374310414229,LOSS,512724.329316222,3325761.7538338606,-28961.97821964496,483762.351096577,2025-11
FARTCOIN,2025-11-24 20:45:00,2025-11-25 04:15:00,2025-11-25 10:45:00,4.416094210009799,-4.416094210009799,LOSS,483762.351096577,547726.4841860151,-24735.844039014868,459026.5070575621,2025-11
MOODENG,2025-11-24 22:15:00,2025-11-24 23:45:00,2025-11-25 04:30:00,0.41049152361661245,-0.41049152361661245,LOSS,459026.5070575621,5591181.311289146,-28542.506664167253,430484.00039339485,2025-11
MOODENG,2025-11-25 12:15:00,2025-11-25 15:45:00,2025-11-25 16:30:00,4.657693174554504,-4.657693174554504,LOSS,430484.00039339485,462121.46685099055,-21986.321486520734,408497.6789068741,2025-11
FARTCOIN,2025-11-25 13:15:00,2025-11-25 15:15:00,2025-11-26 21:15:00,5.369602112012061,-5.369602112012061,LOSS,408497.6789068741,380379.84042900027,-20805.263785772706,387692.41512110137,2025-11
DOGE,2025-11-26 18:45:00,2025-11-27 00:00:00,2025-12-01 00:00:00,1.5368921694682143,6.0,WIN,387692.41512110137,1261286.975179424,74415.93153558602,462108.3466566874,2025-11
MOODENG,2025-11-26 21:45:00,2025-11-26 23:15:00,2025-11-28 12:30:00,3.3623977034148878,-3.3623977034148878,LOSS,462108.3466566874,687170.8634992302,-23792.588196333603,438315.75846035377,2025-11
MOODENG,2025-11-27 19:00:00,2025-11-27 21:00:00,2025-11-28 12:30:00,1.9735897288602846,-1.9735897288602846,LOSS,438315.75846035377,1110453.0796111154,-23026.241002628805,415289.51745772496,2025-11
MOODENG,2025-11-28 10:00:00,2025-11-28 11:30:00,2025-11-28 11:45:00,1.590134792163732,-1.590134792163732,LOSS,415289.51745772496,1305831.1770306944,-22070.307049916944,393219.210407808,2025-11
FARTCOIN,2025-11-28 14:45:00,2025-11-28 21:30:00,2025-11-29 17:00:00,3.7839599201661933,10.0,WIN,393219.210407808,519586.9125254076,51439.10434001536,444658.3147478234,2025-11
FARTCOIN,2025-11-30 02:15:00,2025-11-30 03:30:00,2025-11-30 08:15:00,2.5253309092521614,-2.5253309092521614,LOSS,444658.3147478234,880396.1356484215,-23113.311873039595,421545.0028747838,2025-11
MOODENG,2025-11-30 14:15:00,2025-11-30 23:15:00,2025-12-01 00:30:00,4.4833438181206295,8.0,WIN,421545.0028747838,470123.4390846819,37139.75168768987,458684.7545624737,2025-11
MELANIA,2025-11-30 16:15:00,2025-11-30 20:00:00,2025-12-01 00:45:00,2.7855092156304035,10.0,WIN,458684.7545624737,823340.9388643259,81510.75294756827,540195.5075100419,2025-11
FARTCOIN,2025-12-01 14:45:00,2025-12-01 15:45:00,2025-12-01 18:30:00,4.170804369414082,-4.170804369414082,LOSS,540195.5075100419,647591.5191221604,-27657.366894624258,512538.1406154177,2025-12
FARTCOIN,2025-12-02 16:30:00,2025-12-02 22:30:00,2025-12-03 07:30:00,5.950894714939666,10.0,WIN,512538.1406154177,430639.5636009956,42633.31679649856,555171.4574119162,2025-12
DOGE,2025-12-02 18:15:00,2025-12-02 20:30:00,2025-12-02 23:00:00,0.8926776899207383,-0.8926776899207383,LOSS,555171.4574119162,3109585.1485949564,-30868.15801919077,524303.2993927255,2025-12
MELANIA,2025-12-02 18:30:00,2025-12-02 19:45:00,2025-12-05 16:30:00,0.4514928759415473,10.0,WIN,524303.2993927255,5806329.704531203,574826.6407485891,1099129.9401413146,2025-12
DOGE,2025-12-03 06:15:00,2025-12-03 11:00:00,2025-12-03 21:45:00,1.6490525042494701,-1.6490525042494701,LOSS,1099129.9401413146,3332610.5060601435,-58289.10751312588,1040840.8326281888,2025-12
FARTCOIN,2025-12-06 14:30:00,2025-12-06 21:45:00,2025-12-07 06:15:00,8.169910179640711,-8.169910179640711,LOSS,1040840.8326281888,636996.4967435921,-52679.03812815303,988161.7945000357,2025-12
DOGE,2025-12-07 18:15:00,2025-12-07 21:45:00,2025-12-08 09:00:00,2.7528480219043914,-2.7528480219043914,LOSS,988161.7945000357,1794799.034740094,-51202.88875974188,936958.9057402938,2025-12
FARTCOIN,2025-12-08 05:30:00,2025-12-08 15:00:00,2025-12-09 13:30:00,3.5047776124486814,10.0,WIN,936958.9057402938,1336688.1002838712,132332.12192810324,1069291.027668397,2025-12
DOGE,2025-12-08 11:00:00,2025-12-08 13:00:00,2025-12-08 13:45:00,0.12111264668389941,-0.12111264668389941,LOSS,1069291.027668397,44144482.71695425,-97609.0341003741,971681.9935680229,2025-12
MOODENG,2025-12-08 21:15:00,2025-12-09 00:00:00,2025-12-10 07:30:00,4.792599096301683,8.0,WIN,971681.9935680229,1013731.7706355233,80084.80988020633,1051766.803448229,2025-12
MOODENG,2025-12-09 11:15:00,2025-12-10 07:30:00,2025-12-13 14:15:00,9.528970751870297,8.0,WIN,1051766.803448229,551878.4928801433,43598.40093753132,1095365.2043857605,2025-12
MELANIA,2025-12-09 17:30:00,2025-12-09 20:15:00,2025-12-11 15:30:00,1.1048648122459912,-1.1048648122459912,LOSS,1095365.2043857605,4957010.089583179,-59725.27030887121,1035639.9340768893,2025-12
DOGE,2025-12-09 18:15:00,2025-12-09 19:30:00,2025-12-10 22:15:00,0.30601515458717804,6.0,WIN,1035639.9340768893,16921383.11702231,998361.6039043162,2034001.5379812056,2025-12
DOGE,2025-12-10 20:00:00,2025-12-10 21:00:00,2025-12-11 03:00:00,2.5340309644486827,6.0,WIN,2034001.5379812056,4013371.514628934,236788.91936310712,2270790.4573443127,2025-12
MOODENG,2025-12-10 20:15:00,2025-12-11 00:45:00,2025-12-11 08:45:00,6.158182690143192,-6.158182690143192,LOSS,2270790.4573443127,1843718.0022110643,-115383.2408694267,2155407.216474886,2025-12
FARTCOIN,2025-12-10 20:30:00,2025-12-10 20:45:00,2025-12-11 00:30:00,2.5067345106255736,10.0,WIN,2155407.216474886,4299233.140443319,425624.0809038886,2581031.2973787747,2025-12
MOODENG,2025-12-11 08:45:00,2025-12-11 18:30:00,2025-12-14 03:45:00,9.009291502318755,8.0,WIN,2581031.2973787747,1432427.4537650854,113161.76884744174,2694193.0662262165,2025-12
DOGE,2025-12-11 21:30:00,2025-12-12 00:45:00,2025-12-15 15:15:00,2.4214485216613824,6.0,WIN,2694193.0662262165,5563184.684962249,328227.8964127727,3022420.962638989,2025-12
FARTCOIN,2025-12-12 03:30:00,2025-12-12 15:15:00,2025-12-14 23:30:00,4.9110698168303735,10.0,WIN,3022420.962638989,3077151.2881786656,304637.97752968787,3327058.940168677,2025-12
DOGE,2025-12-13 10:45:00,2025-12-13 21:30:00,2025-12-15 15:30:00,1.168794015675507,6.0,WIN,3327058.940168677,14232871.214034222,839739.401628019,4166798.341796696,2025-12
DOGE,2025-12-15 02:15:00,2025-12-15 14:45:00,2025-12-15 18:15:00,2.3054922384822953,6.0,WIN,4166798.341796696,9036678.311568938,533164.0203825673,4699962.3621792635,2025-12
MOODENG,2025-12-15 05:45:00,2025-12-15 12:30:00,2025-12-15 18:00:00,3.6790438075411664,8.0,WIN,4699962.3621792635,6387478.116658269,504610.7712160033,5204573.133395267,2025-12
